,Cruise,Station,Latitude,Longitude,Sample #,Date Sampled,DEPTH [m],dCo [pM],LdCo [pM],CTDPRS [dbar],CTDTMP,CTDOXY [umol/kg],CTDFLUOR,Salinity,Silicate [umol/kg],Phosphate [umol/kg],Nitrate [umol/kg],Nitrite [umol/kg],CTDXMISS,CTDSAL,Density,CTDOXY [uM],Silicate [uM],Phosphate [uM],Nitrate [uM],Nitrite [uM]
368,GP15,19,17.5,-152.00001,14078,43401,1000,70.81934147,0,1006,4.1381,43.4,0.001,34.5167,106.43,3.04,42.14,0,4.707,34.5167,1.032033046,44.7902342,109.8392771,3.13738046,43.48987256,0
369,GP15,19,17.5,-152.00001,14074,43401,1145,66.63343966,,1154,3.6676,45,0.001,34.5432,117.56,3.08,42.55,0,4.708,34.5432,1.032789858,46.47554359,121.4147757,3.180992762,43.94520844,0
370,GP15,19,17.5,-152.00001,14070,43401,1300,55.32035481,7.970343403,1308.3,3.1941,54.6,0.001,34.5657,127.63,3.02,41.96,0,4.709,34.5657,1.033571355,56.43299597,131.914712,3.121385491,43.36865404,0
371,GP15,19,17.5,-152.00001,14066,43401,1700,47.98153686,,1715,2.3846,81.4,0.001,34.6103,145.41,2.85,40.47,0,4.711,34.6103,1.035558417,84.29445512,150.5805494,2.951341488,41.90904912,0
372,GP15,19,17.5,-152.00001,14044,43400,2100,47.20777321,0,2122.6,1.969,96.3,0.001,34.6283,151.65,2.77,39.17,0,4.709,34.6283,1.037469175,99.90828157,157.3322004,2.873789615,40.63766759,0
373,GP15,19,17.5,-152.00001,14040,43400,2500,50.74454875,,2527.8,1.7552,109.6,0.001,34.6471,155.37,2.69,38.5,0,4.71,34.6471,1.03933128,113.9107083,161.480901,2.795801143,40.01425428,0
374,GP15,19,17.5,-152.00001,14036,43400,3000,50.19251611,0,3037.9,1.598,120.5,0.001,34.661,158.79,2.64,37.83,0,4.712,34.661,1.041633435,125.5168289,165.4009731,2.749912268,39.40499284,0
375,GP15,19,17.5,-152.00001,14032,43400,4000,38.20010582,,4060.9,1.4398,143.2,0.001,34.6771,148.81,2.49,35.92,0,4.713,34.6771,1.046149152,149.8085585,155.6774553,2.604911388,37.57767753,0
376,GP15,19,17.5,-152.00001,14028,43400,4970,48.17834994,,5057.7,1.4156,161.2,0.001,34.685,135.21,2.38,34.48,0,4.714,34.685,1.050430725,169.3294329,142.0287384,2.500025126,36.21885141,0
377,GP15,19,17.5,-152.00001,14024,43400,5090,34.64450788,0,5181.9,1.4274,161.4,0.001,34.6852,134.43,2.36,34.37,0,4.713,34.6852,1.050954448,169.6240478,141.2798064,2.480252496,36.12130436,0
378,GP15,20,14.25156,-152.00003,14101,43402,2,2.860833308,,2,28.1421,186.835,0.0024,33.8768,0.2,0.1,0,0,4.6618,33.867,1.021506347,190.8531383,0.204301269,0.102150635,0,0
379,GP15,20,14.25156,-152.00003,14126,43402,25,18.61054851,,23,28.148,187.7,0.003,33.8534,0,0.09,0,0,4.665,33.8534,1.021584304,191.7513738,0,0.091942587,0,0
380,GP15,20,14.25156,-152.00003,14124,43402,50,20.96876357,,48.8,23.875,206.7,0.006,34.6544,0.39,0.12,0,0,4.656,34.6544,1.023630943,211.5845159,0.399216068,0.122835713,0,0
381,GP15,20,14.25156,-152.00003,14122,43402,75,16.25327999,,73.2,21.5904,198.1,0.013,34.9425,0.68,0.12,0,0,4.661,34.9425,1.024610415,202.9753232,0.696735082,0.12295325,0,0
382,GP15,20,14.25156,-152.00003,14120,43402,100,29.66495141,,98.4,18.5903,181.3,0.008,34.7367,1.86,0.28,3.15,0.15,4.675,34.7367,1.025359868,185.8977441,1.907169354,0.287100763,3.229883584,0.15380398
383,GP15,20,14.25156,-152.00003,14118,43402,140,106.0131555,,138.7,12.1713,107.7,0.004,34.2225,18.19,1.64,20.41,0.01,4.69,34.2225,1.026578657,110.5625213,18.67346577,1.683588997,20.95247039,0.010265787
384,GP15,20,14.25156,-152.00003,14116,43402,180,118.6010326,,178.8,10.9615,54.4,0.001,34.4277,28.35,2.21,27.18,0,4.692,34.4277,1.027146103,55.87674799,29.11959201,2.269992887,27.91783107,0
385,GP15,20,14.25156,-152.00003,14114,43402,240,90.74669017,,237.6,10.223,18.1,0.001,34.5824,33.62,2.48,32.3,0,4.694,34.5824,1.027664651,18.60073018,34.55008556,2.548608334,33.19356822,0
386,GP15,20,14.25156,-152.00003,14112,43402,300,64.97238861,,298.3,9.5723,19.7,0.001,34.5847,37.53,2.56,34.54,0,4.695,34.5847,1.028053932,20.25266246,38.58286407,2.631818066,35.50898281,0
387,GP15,20,14.25156,-152.00003,14110,43402,400,69.73489326,,400.6,8.7699,19.9,0.001,34.5894,42.61,2.69,36.31,0,4.696,34.5894,1.028655159,20.47023767,43.83099635,2.767082379,37.35046884,0
388,GP15,20,14.25156,-152.00003,14108,43402,600,79.81887195,,603.3,7.078,17.6,0.001,34.5347,58.94,2.93,39.33,0,4.7,34.5347,1.029799496,18.12447113,60.69638231,3.017312524,40.50201419,0
389,GP15,20,14.25156,-152.00003,14106,43402,800,85.54772821,,803.4,5.6706,22.3,0.001,34.5193,77.71,3.08,42.34,0,4.703,34.5193,1.030903343,22.98914454,80.11149875,3.175182295,43.64844752,0
390,GP15,20,14.25156,-152.00003,14104,43402,1000,57.24947264,,1006.7,4.6633,32.9,0.001,34.5384,94.52,3.12,43.28,0,4.707,34.5384,1.031983082,33.95224339,97.54304089,3.219787215,44.66422778,0
391,GP15,21,11.00004,-152.00016,14137,43403,2,10.08457726,0,2,29.0094,193.3475,0.0019,33.4629,0.1,0.09,0,0,4.6646,33.4477,1.020905329,197.3894931,0.102090533,0.09188148,0,0
392,GP15,21,11.00004,-152.00016,14162,43403,20,13.48425653,10.04659289,18,28.9596,194.2,0.002,33.5067,0.1,0.1,0,0,4.665,33.5067,1.021034739,198.2849462,0.102103474,0.102103474,0,0
393,GP15,21,11.00004,-152.00016,14160,43403,45,44.78715759,22.32551052,43.6,21.079,173.3,0.018,34.583,2.54,0.33,0.56,0.03,4.625,34.583,1.024349334,177.5197395,2.601847307,0.33803528,0.573635627,0.03073048
394,GP15,21,11.00004,-152.00016,14158,43403,60,53.27612799,,58.2,17.6919,190.9,0.017,34.4806,6.16,0.7,6.81,0.17,4.641,34.4806,1.0252105,195.7126845,6.315296683,0.71764735,6.981683508,0.174285785
395,GP15,21,11.00004,-152.00016,14156,43403,80,97.34136182,52.80789233,78.3,13.3664,146.8,0.009,34.3305,16.62,1.67,19.98,0.22,4.675,34.3305,1.026154148,150.6394289,17.05468194,1.713677427,20.50255988,0.225753913
396,GP15,21,11.00004,-152.00016,14154,43403,100,105.0446239,,97.8,12.3659,89.5,0.005,34.5254,25.12,2.26,28.33,0.05,4.691,34.5254,1.026592313,91.88001203,25.78799891,2.320098628,29.08336023,0.051329616
397,GP15,21,11.00004,-152.00016,14152,43403,125,111.0503681,44.15514221,123.5,11.7323,13.2,0.003,34.7156,28.83,2.48,33.16,0,4.697,34.7156,1.026977533,13.55610344,29.60776228,2.546904282,34.05457499,0
398,GP15,21,11.00004,-152.00016,14150,43403,150,119.8401906,,149.2,11.4023,4.4,0.001,34.7272,29.41,2.48,33.89,0,4.698,34.7272,1.027164582,4.519524161,30.20891036,2.547368164,34.81060769,0
399,GP15,21,11.00004,-152.00016,14148,43403,175,120.5112982,25.47949336,175.5,11.0363,1.6,0.001,34.7168,30.78,2.5,34.35,0,4.698,34.7168,1.027342909,1.643748654,31.62161474,2.568357272,35.28922892,0
400,GP15,21,11.00004,-152.00016,14146,43403,200,113.5889777,48.84183955,198.9,10.6599,5.8,0.001,34.7087,32.64,2.53,34.71,0,4.696,34.7087,1.027510693,5.95956202,33.53794903,2.599602054,35.66489616,0
401,GP15,21,11.00004,-152.00016,14144,43403,250,,36.92240408,250.2,10.1808,7.6,0.001,34.6866,34.01,2.56,35.22,0,4.695,34.6866,1.027810357,7.811358711,34.95583023,2.631194513,36.19948077,0
402,GP15,21,11.00004,-152.00016,14142,43403,300,104.6015921,,299.4,9.6966,7,0.001,34.6606,36.84,2.62,35.54,0,4.695,34.6606,1.028096637,7.196676459,37.87508011,2.693613189,36.53855448,0
403,GP15,21,11.00004,-152.00016,14140,43403,400,65.76012719,14.03209359,401.6,8.7914,8.1,0.001,34.6044,43.39,2.74,36.27,0,4.698,34.6044,1.028667512,8.332206849,44.63388336,2.818548984,37.30977067,0
404,GP15,21,11.00004,-152.00016,14262,43404,400,68.61962865,,401.1,8.9106,10.1,0.001,34.6118,41.73,2.73,36.16,0,4.697,34.6118,1.028651218,10.3893773,42.92561531,2.808217824,37.19602803,0
405,GP15,21,11.00004,-152.00016,14258,43404,600,45.92758877,,602.5,6.7887,24,0.001,34.5385,60.2,2.89,39.85,0,4.704,34.5385,1.029841793,24.71620304,61.99647595,2.976242782,41.03919546,0
406,GP15,21,11.00004,-152.00016,14254,43404,800,48.69636781,2.080574995,804.5,5.5116,39.2,0.001,34.5376,76.03,2.99,41.76,0,4.705,34.5376,1.030944521,40.41302524,78.38271196,3.082524119,43.05224321,0
407,GP15,21,11.00004,-152.00016,14250,43404,1000,40.04399315,,1006.3,4.6517,52.7,0.001,34.5498,91.27,2.99,41.92,0,4.706,34.5498,1.031991202,54.38593635,94.18983702,3.085653694,43.26107119,0
408,GP15,21,11.00004,-152.00016,14246,43404,1400,47.86511873,0,1410.5,3.4216,60.4,0.001,34.585,117.36,2.95,41.4,0,4.708,34.585,1.034020901,62.45486239,121.3526929,3.050361657,42.80846528,0
409,GP15,21,11.00004,-152.00016,14242,43404,1800,31.19419389,,1816.9,2.541,91.4,0.001,34.6218,138.66,2.88,40.89,0,4.708,34.6218,1.036007421,94.69107826,143.652789,2.983701372,42.36234344,0
410,GP15,21,11.00004,-152.00016,14210,43403,2250,22.00746268,0,2273.1,1.9989,96.5,0.001,34.6542,150.19,2.75,39.06,0,4.707,34.6542,1.038161063,100.1825426,155.9214101,2.854942924,40.55057113,0
411,GP15,21,11.00004,-152.00016,14206,43403,2750,24.49107985,,2782.6,1.8257,101.3,0.001,34.6681,154.49,2.7,38.44,0,4.708,34.6681,1.040471877,105.3998011,160.7425002,2.809274067,39.99573893,0
412,GP15,21,11.00004,-152.00016,14202,43403,3250,11.73555127,13.64653244,3292.3,1.6667,122.8,0.001,34.6766,156.05,2.64,37.66,0,4.711,34.6766,1.042755981,128.0504344,162.7220708,2.752875789,39.27019023,0
413,GP15,21,11.00004,-152.00016,14198,43403,4250,5.122304447,,4316,1.4136,160.8,0.001,34.6936,142.66,2.43,35.22,0,4.714,34.6936,1.047266941,168.4005241,149.4031018,2.544858667,36.88474167,0
414,GP15,21,11.00004,-152.00016,14194,43403,5218,22.06746531,,5311.5,1.4344,155.2,0.001,34.6991,134.26,2.36,34.23,0,4.715,34.6991,1.051510167,163.1943779,141.175755,2.481563993,35.99319301,0
415,GP15,21,11.00004,-152.00016,14190,43403,5338,29.98099706,0,5434,1.4506,155.2,0.001,34.6989,134.35,2.35,34.21,0,4.715,34.6989,1.052022684,163.2739205,141.3392476,2.472253307,35.98969601,0
416,GP15,22,9.24929,-151.99788,14275,43405,2,0,,2,29.2271,186.4124,0.0016,,,,,,4.665,33.4033,1.020799361,190.2896589,,,,
417,GP15,22,9.24929,-151.99788,14312,43405,20,0,,17.5,29.2832,186,0.002,33.4609,0,0.1,0.04,0,4.671,33.4609,1.020890165,189.8855707,0,0.102089016,0.040835607,0
418,GP15,22,9.24929,-151.99788,14310,43405,60,54.57411314,,58.4,18.6616,175,0.032,34.4839,5.18,0.69,6.43,0.16,4.62,34.4839,1.024973373,179.3703402,5.30936207,0.707231627,6.590578785,0.16399574
419,GP15,22,9.24929,-151.99788,14308,43405,80,97.59239993,,79.1,14.2881,83.2,0.008,34.5446,17.5,1.69,21.81,0.22,4.675,34.5446,1.02613069,85.37407337,17.95728707,1.734160865,22.37991034,0.225748752
420,GP15,22,9.24929,-151.99788,14306,43405,100,119.2641033,,98.2,12.8149,46.5,0.005,34.5704,22.58,2.09,27.76,0.09,4.692,34.5704,1.026540339,47.73412576,23.17928085,2.145469309,28.49675981,0.092388631
421,GP15,22,9.24929,-151.99788,14304,43405,120,135.4869507,,118.3,12.1191,8.7,0.004,34.686,26.49,2.47,31.88,0.04,4.686,34.686,1.026857066,8.933656477,27.20144369,2.536336954,32.73620327,0.041074283
422,GP15,22,9.24929,-151.99788,14302,43405,150,103.3505798,,148.7,11.5029,4.9,0.002,34.7256,28.15,2.48,33.81,0,4.699,34.7256,1.027142328,5.032997406,28.91405653,2.547312973,34.7276821,0
423,GP15,22,9.24929,-151.99788,14299,43405,200,102.4178225,,198.9,10.856,5.7,0.001,34.7149,30.2,2.51,34.68,0,4.699,34.7149,1.027479976,5.856635865,31.02989529,2.578974741,35.63300558,0
424,GP15,22,9.24929,-151.99788,14298,43405,260,89.10263815,,259,10.241,6.8,0.001,34.6927,32.64,2.55,35.22,0,4.696,34.6927,1.027844059,6.989339601,33.54883009,2.621002351,36.20066776,0
425,GP15,22,9.24929,-151.99788,14296,43405,350,77.71567141,,348.9,9.4052,12.1,0.001,34.6506,37.14,2.64,36.06,0,4.695,34.6506,1.028362097,12.44318137,38.19336829,2.714875936,37.08273722,0
426,GP15,22,9.24929,-151.99788,14294,43405,500,66.49629869,,501,7.921,19.4,0.001,34.5813,47.99,2.82,38.49,0,4.7,34.5813,1.029240226,19.96726038,49.39323843,2.902457436,39.61545628,0
427,GP15,22,9.24929,-151.99788,14292,43405,750,55.35996939,,754.4,5.8299,27.7,0.001,34.5375,71.84,3.03,42.2,0,4.703,34.5375,1.030671184,28.5495918,74.04341786,3.122933688,43.49432397,0
428,GP15,22,9.24929,-151.99788,14290,43405,1000,42.82013864,,1005.8,4.6299,38.6,0.001,34.558,92.17,3.14,43.55,0,4.706,34.558,1.031998012,39.83512324,95.11925672,3.240473756,44.9435134,0
429,GP15,23,7.50021,-151.99991,14322,43405,2,16.80864191,6.791753111,2,29.4994,195.6885,0.0028,33.3398,0,0.01,0,0,4.6784,33.3672,1.020680937,199.7355215,0,0.010206809,0,0
430,GP15,23,7.50021,-151.99991,14358,43405,25,3.209259749,0,22.7,29.491,181.8,0.002,33.3577,0,0,0,0,4.679,33.3577,1.02076531,185.5751333,0,0,0,0
431,GP15,23,7.50021,-151.99991,14355,43405,60,41.41558717,0,58.1,28.2582,201.3,0.007,34.4487,0.29,0.07,0,0.01,4.667,34.4487,1.02214572,205.7579334,0.296422259,0.0715502,0,0.010221457
432,GP15,23,7.50021,-151.99991,14352,43405,80,53.0389712,,78.9,25.9122,191,0.014,34.6459,1.47,0.22,1.19,0.07,4.659,34.6459,1.023135449,195.4188708,1.50400911,0.225089799,1.217531185,0.071619481
433,GP15,23,7.50021,-151.99991,14349,43405,100,75.59621913,42.3558373,99.1,21.068,135.6,0.008,34.7236,4.98,0.62,7.73,0.11,4.679,34.7236,1.024701121,138.949472,5.103011583,0.635314695,7.920939666,0.112717123
434,GP15,23,7.50021,-151.99991,14346,43405,130,79.63568383,,128.9,16.6076,118.7,0.005,34.6004,10.94,1.13,14.92,0.04,4.69,34.6004,1.02587415,121.7712617,11.22306321,1.15923779,15.30604232,0.041034966
435,GP15,23,7.50021,-151.99991,14343,43405,160,134.6624511,59.00542967,159.3,12.796,66.9,0.004,34.5586,22.48,2.03,27.3,0.01,4.695,34.5586,1.02680889,68.69351474,23.08266385,2.084422047,28.0318827,0.010268089
436,GP15,23,7.50021,-151.99991,14340,43405,200,121.7028447,28.19775966,199.4,11.0528,23.6,0.001,34.679,28.73,2.39,33.08,0,4.698,34.679,1.027418026,24.24706542,29.5177199,2.455529083,33.98698831,0
437,GP15,23,7.50021,-151.99991,14337,43405,300,79.18469294,27.36998556,301,9.9092,24.6,0.001,34.6776,32.44,2.46,34.57,0,4.695,34.6776,1.028079845,25.29076419,33.35091017,2.529076419,35.54072024,0
438,GP15,23,7.50021,-151.99991,14473,43406,500,48.86938934,,500.8,8.1809,25,0.001,34.6045,44.47,2.77,37.87,0,4.701,34.6045,1.029215625,25.73039062,45.76921883,2.850927281,38.97639571,0
439,GP15,23,7.50021,-151.99991,14470,43406,600,51.67326884,15.31508557,602.1,7.1474,26.9,0.001,34.5581,54.25,2.88,39.58,0,4.704,34.5581,1.029800685,27.70163842,55.86668716,2.965825973,40.75951111,0
440,GP15,23,7.50021,-151.99991,14467,43406,800,41.04651514,,804.5,5.6274,37.1,0.001,34.5417,73.6,3,41.95,0,4.707,34.5417,1.030930903,38.24753651,75.87651448,3.09279271,43.24755139,0
441,GP15,23,7.50021,-151.99991,14464,43406,1000,36.76031502,1.798884691,1005.9,4.4945,53.1,0.001,34.5595,91.58,2.99,41.82,0,4.707,34.5595,1.032017537,54.80013121,94.51216603,3.085732435,43.15897339,0
442,GP15,23,7.50021,-151.99991,14461,43406,1250,41.89307191,,1259.6,3.6947,58.9,0.001,34.5813,111.03,3.02,42.09,0,4.707,34.5813,1.033295616,60.86111178,114.7268122,3.12055276,43.49141248,0
443,GP15,23,7.50021,-151.99991,14458,43406,1500,18.93491308,0.584280167,1512,3.0694,71.2,0.001,34.6045,125.2,2.94,41.38,0,4.708,34.6045,1.034542655,73.65943702,129.5247404,3.041555405,42.80937505,0
444,GP15,23,7.50021,-151.99991,14455,43406,1750,29.97889679,,1764,2.572,85.9,0.001,34.6237,135.36,2.84,40.31,0,4.71,34.6237,1.035764941,88.9722084,140.2011424,2.941572432,41.75168476,0
445,GP15,23,7.50021,-151.99991,14452,43406,2000,13.6557518,0,2017.3,2.1849,98.6,0.001,34.6433,144.16,2.78,39.54,0,4.713,34.6433,1.036975911,102.2458248,149.4904474,2.882793033,41.00202753,0
446,GP15,23,7.50021,-151.99991,14428,43406,2150,6.359819532,,2171.7,2.0795,103.4,0.001,34.6505,146.82,2.73,39.14,0,4.708,34.6505,1.037691026,107.2972521,152.3537964,2.832896501,40.61522676,0
447,GP15,23,7.50021,-151.99991,14425,43406,2300,22.15839285,,2323.7,1.9815,105.8,0.001,34.6572,150.24,2.74,38.99,0,4.709,34.6572,1.038392286,109.8619039,156.008057,2.845194863,40.48691523,0
448,GP15,23,7.50021,-151.99991,14422,43406,2450,11.66728406,,2477.2,1.9044,108.7,0.001,34.6628,152.1,2.72,38.84,0,4.71,34.6628,1.039094735,112.9495977,158.0463092,2.826337679,40.35843951,0
449,GP15,23,7.50021,-151.99991,14419,43406,2600,30.04557072,,2630,1.8689,111.8,0.001,34.6658,152.78,2.69,38.63,0,4.71,34.6658,1.039784196,116.2478731,158.8582295,2.797019487,40.16686349,0
450,GP15,23,7.50021,-151.99991,14416,43406,2750,0.149644345,,2781.6,1.8282,113.5,0.001,34.6691,154.64,2.69,38.46,0,4.71,34.6691,1.040467315,118.0930403,160.8978657,2.798857079,40.01637295,0
451,GP15,23,7.50021,-151.99991,14413,43406,2900,0.478918324,0,2934.7,1.7824,116.8,0.001,34.6715,155.22,2.67,38.3,0,4.711,34.6715,1.0411552,121.6069274,161.6081102,2.779884384,39.87624416,0
452,GP15,23,7.50021,-151.99991,14410,43406,3100,4.999397467,,3138.2,1.6966,124.2,0.001,34.6757,154.54,2.61,37.83,0,4.713,34.6757,1.042071196,129.4252426,161.0416827,2.719805823,39.42155336,0
453,GP15,23,7.50021,-151.99991,14407,43406,3300,21.49091196,,3342.5,1.5988,134,0.001,34.6804,153.66,2.56,37.29,0,4.714,34.6804,1.042989774,139.7606297,160.2658086,2.670053821,38.89308866,0
454,GP15,23,7.50021,-151.99991,14395,43406,3500,1.512677074,,3547.4,1.5348,142,0.001,34.685,149.59,2.49,36.56,0,4.712,34.685,1.043902197,148.2341119,156.1573296,2.599316469,38.16506431,0
455,GP15,23,7.50021,-151.99991,14392,43406,3750,41.1520671,,3802.7,1.4627,152.8,0.001,34.6894,145.39,2.48,36.02,0,4.713,34.6894,1.045031887,159.6808724,151.9371861,2.591679081,37.64204859,0
456,GP15,23,7.50021,-151.99991,14389,43406,4000,29.95506839,0,4060.6,1.4188,160.2,0.001,34.6936,141.78,2.45,35.79,0,4.713,34.6936,1.046162457,167.5952256,148.3249131,2.563098019,37.44215433,0
457,GP15,23,7.50021,-151.99991,14386,43406,4500,59.04885614,,4571.5,1.393,169.6,0.001,34.697,137.18,2.39,35.24,0,4.714,34.697,1.048370499,177.8036366,143.815465,2.505605492,36.94457637,0
458,GP15,23,7.50021,-151.99991,14383,43406,4750,10.8560794,,4830.3,1.4127,171.5,0.001,34.6973,136.6,2.38,35.06,0,4.714,34.6973,1.049472868,179.9845968,143.3579937,2.497745425,36.79451874,0
459,GP15,23,7.50021,-151.99991,14380,43406,5050,10.64111645,,5137.9,1.4386,171.6,0.001,34.6977,135.91,2.36,34.7,0,4.715,34.6977,1.050774542,180.3129114,142.810768,2.47982792,36.46187662,0
460,GP15,23,7.50021,-151.99991,14377,43406,5130,32.31963809,,5220.2,1.448,171.6,0.001,34.6976,134.84,2.36,34.41,0,4.715,34.6976,1.051120708,180.3723134,141.7331162,2.48064487,36.16906355,0
461,GP15,23,7.50021,-151.99991,14374,43406,5170,40.00471531,0,5261,1.453,171.6,0.001,34.6977,135.82,2.35,34.53,0,4.714,34.6977,1.051292126,180.4017288,142.7864966,2.470536496,36.30111711,0
462,GP15,25,4.99977,-151.99626,14537,43408,2,4.779628874,0.951279717,2,29.4354,195.9419,0.0028,33.7738,0,0.03,0,0,4.666,33.8195,1.021041505,200.0648124,0,0.030631245,0,0
463,GP15,25,4.99977,-151.99626,14536,43408,25,0,,23.1,29.4478,196.5,0.003,33.8386,0,0.04,0,0,4.669,33.8386,1.02114198,200.6543991,0,0.040845679,0,0
464,GP15,25,4.99977,-151.99626,14534,43408,50,22.78713609,5.100039231,47.8,29.0709,197.7,0.007,34.5616,0,0.11,0,0.01,4.649,34.5616,1.021916444,202.0328809,0,0.112410809,0,0.010219164
465,GP15,25,4.99977,-151.99626,14532,43408,80,27.0314426,0,77.4,28.7417,201,0.018,34.7102,0,0.14,0.14,0.02,4.635,34.7102,1.022264568,205.4751782,0,0.14311704,0.14311704,0.020445291
466,GP15,25,4.99977,-151.99626,14530,43408,100,3.158633888,0,97.5,28.5467,198.9,0.016,34.8578,0,0.21,0.75,0.05,4.649,34.8578,1.022526271,203.3804754,0,0.214730517,0.766894704,0.051126314
467,GP15,25,4.99977,-151.99626,14528,43408,125,78.8463682,,123.3,26.5646,172.4,0.008,34.7507,1.76,0.38,3.53,0.52,4.677,34.7507,1.023200225,176.3997187,1.800832395,0.388816085,3.611896793,0.532064117
468,GP15,25,4.99977,-151.99626,14526,43408,150,65.21391071,,148.8,19.0024,118.8,0.002,34.7264,8.4,0.95,12.64,0.02,4.696,34.7264,1.02546841,121.8256471,8.613934642,0.974194989,12.9619207,0.020509368
469,GP15,25,4.99977,-151.99626,14524,43408,200,97.20892072,20.81831647,198.8,12.3529,65.2,0.001,34.6236,23.26,1.9,26.56,0,4.701,34.6236,1.027123943,66.96848109,23.89090292,1.951535492,27.28041193,0
470,GP15,25,4.99977,-151.99626,14522,43408,250,105.6902116,16.86923002,249.4,10.5881,48.9,0.001,34.6663,29.31,2.21,31.42,0,4.699,34.6663,1.027717685,50.25539479,30.12240535,2.271256084,32.29088966,0
471,GP15,25,4.99977,-151.99626,14520,43408,300,66.95117364,,299.4,9.6475,51.1,0.001,34.6648,30.68,2.24,32.14,0,4.698,34.6648,1.028107838,52.53631053,31.54234847,2.302961557,33.04338592,0
472,GP15,25,4.99977,-151.99626,14518,43408,350,69.26543938,,349.5,9.3063,55.4,0.001,34.6585,32.05,2.32,33.49,0,4.7,34.6585,1.02838733,56.9726581,32.95981394,2.385858606,34.44069169,0
473,GP15,25,4.99977,-151.99626,14516,43408,400,77.96302469,,400.7,8.9398,42.1,0.001,34.6417,35.67,2.48,35.35,0,4.7,34.6417,1.028667126,43.30688599,36.69255637,2.551094472,36.36338289,0
474,GP15,25,4.99977,-151.99626,14514,43408,450,78.0777615,32.38220175,451,8.5246,40.2,0.001,34.6244,38.7,2.57,36.38,0,4.701,34.6244,1.028949703,41.36377805,39.8203535,2.644400736,37.43319019,0
475,GP15,25,4.99977,-151.99626,14620,43409,450,69.20143477,,451.3,8.597,41.9,0.001,34.6284,38.21,2.58,36.15,0.01,4.702,34.6284,1.028942289,43.1126819,39.31588485,2.654671105,37.19626374,0.010289423
476,GP15,25,4.99977,-151.99626,14616,43409,600,65.4998794,15.58849577,602.5,7.2015,27,0.001,34.5778,52.57,2.96,40.14,0,4.704,34.5778,1.029809289,27.80485081,54.13707433,3.048235496,41.33654487,0
477,GP15,25,4.99977,-151.99626,14612,43409,800,51.37064238,,803.4,5.5388,48.7,0.001,34.5476,71.14,2.96,40.9,0,4.707,34.5476,1.030942579,50.20690358,73.34125504,3.051590033,42.16555147,0
478,GP15,25,4.99977,-151.99626,14608,43409,1000,45.53067279,4.127934861,1005.1,4.6346,54.1,0.001,34.5579,88.44,3.01,41.38,0,4.707,34.5579,1.031993385,55.83084211,91.26949494,3.106300088,42.70388626,0
479,GP15,25,4.99977,-151.99626,14604,43409,1400,42.7555406,,1411,3.3541,70.5,0.001,34.5953,117.75,2.97,41.03,0,4.708,34.5953,1.034039166,72.89976119,121.7581118,3.071096322,42.42662697,0
480,GP15,25,4.99977,-151.99626,14600,43409,1800,39.82430454,14.95813903,1816.1,2.6021,89,0.001,34.6235,134.36,2.85,39.96,0,4.711,34.6235,1.035996006,92.20364452,139.1964233,2.952588617,41.39840039,0
481,GP15,25,4.99977,-151.99626,14573,43408,2200,29.1486815,,2222.2,2.0629,105.1,0.001,34.654,147.33,2.74,39.03,0,4.709,34.654,1.037922607,109.085666,152.9171377,2.843907943,40.51011934,0
482,GP15,25,4.99977,-151.99626,14569,43408,2600,24.645412,,2628.3,1.8567,115.3,0.001,34.6668,151.92,2.71,38.39,0,4.711,34.6668,1.039778767,119.8864918,157.9631903,2.817800459,39.91710687,0
483,GP15,25,4.99977,-151.99626,14565,43408,3000,46.6309317,0,3037.7,1.7129,124.1,0.001,34.6751,65.6,,41.08,0,4.711,34.6751,1.041623948,129.265532,68.33053101,,42.78991179,0
484,GP15,25,4.99977,-151.99626,14561,43408,4000,15.07580473,,4058.9,1.4086,161.7,0.001,34.6941,142.24,2.47,35.44,0,4.714,34.6941,1.046156933,169.163576,148.8053621,2.584007623,37.07580169,0
485,GP15,25,4.99977,-151.99626,14557,43408,4870,36.50568847,,4952,1.4278,170,0.001,34.6972,137.55,2.42,34.71,0,4.715,34.6972,1.049987525,178.4978793,144.4257841,2.540969811,36.445067,0
486,GP15,25,4.99977,-151.99626,14553,43408,4990,7.527265035,,5075.1,1.4412,170,0.001,34.697,140.28,2.44,35.16,0,4.715,34.697,1.050507224,178.5862281,147.3651534,2.563237627,36.935834,0
487,GP15,27,2.50116,-152.0133,14639,43410,2,2.37133347,0,2,28.7273,197.4139,0.0093,34.5457,0,0.13,0,0.01,4.6403,34.5595,1.021833455,201.7241274,0,0.132838349,0,0.010218335
488,GP15,27,2.50116,-152.0133,14664,43410,25,16.94574432,,22.6,28.7239,197.5,0.01,34.5716,0,0.13,0.03,0.01,4.642,34.5716,1.02193189,201.8315483,0,0.132851146,0.030657957,0.010219319
489,GP15,27,2.50116,-152.0133,14662,43410,45,17.26203798,,43.4,28.7111,199.3,0.011,34.5921,0,0.15,0.15,0.02,4.641,34.5921,1.022040602,203.6926921,0,0.15330609,0.15330609,0.020440812
490,GP15,27,2.50116,-152.0133,14660,43410,60,32.35848749,0,58.8,27.8341,190.8,0.018,34.9186,0.1,0.3,1.64,0.15,4.638,34.9186,1.022640765,195.1198579,0.102264076,0.306792229,1.677130854,0.153396115
