,Cruise,Station,Latitude,Longitude,Sample #,Date Sampled,DEPTH [m],Stn-depth,dCo [pM],LdCo [pM],dZn [nmol/kg],CTDPRS [dbar],CTDTMP,CTDOXY [umol/kg],CTDFLUOR,CTDXMISS,CTDSAL,Salinity,Silicate [umol/kg],Phosphate [umol/kg],Nitrate [umol/kg],Nitrite [umol/kg],Density,dZn [nM],Silicate [uM],Phosphate [uM],Nitrate [uM],Nitrite [uM],Sigma0 [kg/m3]
610,GP15,35.0,-10.5,-152.00006000000002,15340,43419,50,35-50,10.22932243,0.0,0.141779722,48.2,28.601,196.9,0.008,4.646,36.0348,36.0294,0.2,0.18,0.44,0.02,1.0231808969887608,0.14506630313077715,0.20463617939775217,0.18417256145797695,0.45019959467505477,0.020463617939775216,22.97845786133746
611,GP15,35.0,-10.5,-152.00006000000002,15337,43419,75,35-75,4.083006323999999,0.0,0.245107412,72.7,27.8388,198.4,0.011000000000000001,4.658,36.2085,36.2125,0.1,0.18,0.33,0.13,1.023668294303072,0.2509086863630803,0.1023668294303072,0.18426029297455293,0.33781053712001374,0.13307687825939934,23.362528917822146
612,GP15,35.0,-10.5,-152.00006000000002,15334,43419,100,35-100,14.10232154,0.0,0.488596789,98.9,27.0371,172.0,0.012,4.675,36.3132,36.3202,0.2,0.27,1.14,0.61,1.0241199934532348,0.5003817403519515,0.20482399869064696,0.2765123982323734,1.1674967925366875,0.6247131960064732,23.703303926591502
613,GP15,35.0,-10.5,-152.00006000000002,15331,43419,125,35-125,12.64725376,,0.153647394,122.9,25.8104,165.9,0.006999999999999999,4.689,36.4057,36.39,0.2,0.37,2.52,0.68,1.024682769097653,0.1574398371485581,0.2049365538195306,0.3791326245661316,2.5822005781260855,0.696784282986404,24.163280006579043
614,GP15,35.0,-10.5,-152.00006000000002,15328,43419,150,35-150,22.06166676,0.0,0.590400253,147.7,24.4889,159.3,0.005,4.692,36.3612,36.3728,0.29,0.46,4.15,0.12,1.0251636373901767,0.6052568708815605,0.29729745484315123,0.4715752731994813,4.254429095169233,0.1230196364868212,24.53690591438317
615,GP15,35.0,-10.5,-152.00006000000002,15325,43419,225,35-225,18.36870132,0.0,0.184038332,223.8,19.7176,152.9,0.001,4.708,35.7215,35.6783,1.37,0.74,8.17,0.0,1.0263662055709906,0.1888907244944542,1.4061217016322571,0.759510992122533,8.385411899514994,0.0,25.401099927789573
616,GP15,35.0,-10.5,-152.00006000000002,15322,43419,300,35-300,43.53074386,,0.27371455699999997,299.9,13.7211,104.0,0.001,4.71,34.9484,34.9663,9.28,1.56,18.92,0.0,1.0275432309329526,0.2812535402531618,9.5356011830578,1.6029674402554062,19.441117929251465,0.0,26.218679757893824
617,GP15,35.0,-10.5,-152.00006000000002,15458,43421,350,35-350,34.13261477,0.0,0.44904890299999994,350.1,11.3545,84.0,0.001,4.712,34.74,34.7328,15.54,1.97,25.02,0.0,1.0280826662209415,0.46165939345982887,15.976404633073429,2.0253228524552545,25.722628308847955,0.0,26.520417140321115
618,GP15,35.0,-10.5,-152.00006000000002,15455,43421,450,35-450,44.45155445,,1.074402001,451.5,8.1744,100.5,0.001,4.713,34.6047,34.6025,27.37,2.19,31.78,0.0,1.0289918569917031,1.1055509101645917,28.163507125862917,2.2534921668118297,32.70136121519633,0.0,26.947761867666713
619,GP15,35.0,-10.5,-152.00006000000002,15452,43421,550,35-550,40.35010633,0.0,1.9291115159999999,550.7,7.0867,100.5,0.001,4.7139999999999995,34.5581,34.5565,35.38,2.37,34.46,0.0,1.0295744790451486,1.9861639841056968,36.42634506861736,2.440091515337002,35.47913654789582,0.0,27.069750792413515
620,GP15,35.0,-10.5,-152.00006000000002,15449,43421,800,35-800,38.54648655,,3.3190629539999996,804.2,5.4327,104.8,0.001,4.718,34.5158,34.514,53.47,2.55,36.96,0.0,1.0309338740874243,3.42173442950727,55.124034247454574,2.628881378922932,38.103315986271205,0.0,27.2534228552654
621,GP15,35.0,-10.5,-152.00006000000002,15446,43421,1000,35-1000,43.63529559,0.0,4.359167694,1005.3,4.4908,109.9,0.001,4.718,34.5289,34.5286,70.37,2.63,37.76,0.0,1.0319884245236373,4.498610600765397,72.62102543372836,2.714129556497166,38.96788291001254,0.0,27.3736777421193
622,GP15,35.0,-10.5,-152.00006000000002,15443,43421,1200,35-1200,35.49193483,,,1209.4,3.8318,115.5,0.001,4.718999999999999,34.5486,34.5498,83.57,2.62,37.68,0.0,1.0330204804158825,,86.32952154835529,2.7065136586896124,38.92421170207045,0.0,27.46054719666472
623,GP15,35.0,-10.5,-152.00006000000002,15440,43421,1400,35-1400,38.23239454,,,1409.8,3.2413,121.2,0.001,4.72,34.5749,34.5737,97.05,2.6,37.58,0.0,1.0340296107231943,,100.35257372068601,2.688476987880305,38.85883277097764,0.0,27.540731670029572
624,GP15,35.0,-10.5,-152.00006000000002,15437,43421,1600,35-1600,27.14681781,,,1612.2,2.8243,127.4,0.001,4.723,34.5973,34.5982,106.34,2.58,37.21,0.0,1.0350201719529295,,110.06404508547453,2.6703520436385584,38.51310059836851,0.0,27.598236481704134
625,GP15,35.0,-10.5,-152.00006000000002,15434,43421,1800,35-1800,48.93925456,,,1815.8,2.3515,136.3,0.001,4.718999999999999,34.6258,34.6261,115.81,2.57,36.37,0.0,1.0360263961600134,,119.98221693929115,2.662587838131234,37.68028002833968,0.0,27.662784570500207
626,GP15,35.0,-10.5,-152.00006000000002,15431,43421,2000,35-2000,27.4875347,0.0,,2018.3,2.1205,140.4,0.001,4.72,34.6429,34.6426,120.79,2.58,36.14,0.0,1.0369850789970645,,125.25742769205543,2.6754215038124265,37.47664075495391,0.0,27.696649857429975
627,GP15,35.0,-10.5,-152.00006000000002,15428,43421,2200,35-2200,19.81379297,,,2221.5,1.9717,143.4,0.001,4.72,34.6552,34.6541,125.29,2.58,36.03,0.0,1.0379296157750884,,130.04220156046082,2.677858408699728,37.39660405637643,0.0,27.719635710934426
628,GP15,35.0,-10.5,-152.00006000000002,15425,43421,2400,35-2400,28.31519015,,,2425.8,1.8725,144.0,0.001,4.721,34.6648,34.6627,129.88,2.59,36.08,0.0,1.038867233348746,,134.92807626733514,2.6906661343732523,37.48232977922276,0.0,27.736445572866614
629,GP15,35.0,-10.5,-152.00006000000002,15422,43421,2600,35-2600,24.00717217,,,2628.4,1.8008,147.2,0.001,4.7219999999999995,34.6709,34.6699,132.03,2.58,35.94,0.0,1.0397873499104409,,137.2831238086755,2.6826513627689375,37.369957355781246,0.0,27.74821329199017
630,GP15,35.0,-10.5,-152.00006000000002,15419,43421,2800,35-2800,25.49891478,,,2833.4,1.7311,150.5,0.001,4.7219999999999995,34.6757,34.6777,132.52,2.55,35.59,0.0,1.0407134339533348,,137.91534426749595,2.6538192565810035,37.03899111439919,0.0,27.758649458646914
631,GP15,35.0,-10.5,-152.00006000000002,15416,43421,3000,35-3000,22.43266349,0.0,,3036.3,1.6686,153.4,0.001,4.7219999999999995,34.6799,34.6788,133.79,2.54,35.52,0.0,1.041625213394376,,139.35903730003355,2.645728042021715,36.998527579768236,0.0,27.767935640592896
632,GP15,35.0,-10.5,-152.00006000000002,15376,43420,3200,35-3200,25.82997297,,,3240.5,1.6191,156.9,0.001,4.72,34.6832,34.6816,133.27,2.39,35.55,0.0,1.0425365482149491,,138.93884578060627,2.4916623502337285,37.06217428904144,0.0,27.775466585373806
633,GP15,35.0,-10.5,-152.00006000000002,15413,43421,3400,35-3400,21.38665434,,,3445.4,1.5772,161.1,0.001,4.724,34.6852,34.6843,132.32,2.53,35.01,0.0,1.0434451928793624,,138.06866792179724,2.6399163379847868,36.531016202706475,0.0,27.781371825461974
634,GP15,35.0,-10.5,-152.00006000000002,15373,43420,3600,35-3600,25.90833622,,,3649.8,1.5327,166.1,0.001,4.721,34.6883,34.6878,130.83,2.36,35.09,0.0,1.044349352137057,,136.63222574009117,2.4646644710434544,36.64621876648933,0.0,27.78829563776958
635,GP15,35.0,-10.5,-152.00006000000002,15370,43420,4000,35-4000,23.49150097,0.0,,4058.2,1.4279,174.3,0.001,4.7219999999999995,34.6945,34.6932,128.97,2.33,34.51,0.0,1.0461481851140086,,134.92173143415368,2.43752527131564,36.10257386828444,0.0,27.803128589255266
636,GP15,35.0,-10.5,-152.00006000000002,15367,43420,4500,35-4500,26.29904817,,,4572.9,1.3294,187.2,0.001,4.723,34.7011,34.6941,126.82,2.29,34.02,0.0,1.04838864201993,,132.9566475809675,2.40080999022564,35.66618160151802,0.0,27.81844687623834
637,GP15,35.0,-10.5,-152.00006000000002,15364,43420,4750,35-4750,23.99456972,,,4829.5,1.3161,190.5,0.001,4.724,34.7027,34.7009,122.33,2.23,33.08,0.0,1.0494892583549253,,128.384020974558,2.3403610461314837,34.717104666380926,0.0,27.82247300675226
638,GP15,35.0,-10.5,-152.00006000000002,15361,43420,4970,35-4970,21.46812318,,,5056.6,1.3212,193.1,0.001,4.723,34.7038,34.7023,121.16,2.21,32.82,0.0,1.0504549441304671,,127.27312103084739,2.3215054265283324,34.47593126636193,0.0,27.824763735072565
639,GP15,35.0,-10.5,-152.00006000000002,15358,43420,5050,35-5050,20.14109291,,,5137.9,1.3268,193.3,0.001,4.724,34.7039,34.7023,121.16,2.23,32.78,0.0,1.0507985306481284,,127.31474997332724,2.3432807233453263,34.44517583464565,0.0,27.82511407309994
640,GP15,35.0,-10.5,-152.00006000000002,15355,43420,5090,35-5090,23.393797199999998,0.0,,5179.7,1.3299,193.3,0.001,4.724,34.704,34.7024,121.06,2.23,32.71,0.0,1.0509749351006017,,127.23102564327884,2.3436741052743417,34.377390127140686,0.0,27.825318817971038
641,GP15,36.0,-12.750010000000001,-151.99998,15473,43422,2,36-2,0.0,,0.102671341,2.0,28.8826,195.0,0.005,4.656000000000001,36.2454,36.2358,0.0,0.12,0.0,0.0,1.0230475582607548,0.10503766471340732,0.0,0.12276570699129057,0.0,0.0,23.038947801998802
642,GP15,36.0,-12.750010000000001,-151.99998,15510,43422,25,36-25,0.0,,,22.6,28.5063,198.2,0.006,4.655,36.2435,36.2345,0.0,0.12,0.03,0.0,1.0232598413618132,,0.0,0.12279118096341758,0.030697795240854395,0.0,23.1647631193498
643,GP15,36.0,-12.750010000000001,-151.99998,15508,43422,60,36-60,12.21699381,,0.210114792,58.8,27.5032,199.6,0.013999999999999999,4.649,36.2754,36.2664,0.2,0.14,0.18,0.02,1.0237688562647014,0.21510898029013562,0.20475377125294028,0.1433276398770582,0.18427839412764624,0.020475377125294028,23.52122213554503
644,GP15,36.0,-12.750010000000001,-151.99998,15506,43422,110,36-110,9.172637805,,0.16893242,108.1,26.3164,185.5,0.013000000000000001,4.678,36.4403,36.425,0.1,0.19,0.24,0.54,1.024485741148473,0.1730688555077051,0.1024485741148473,0.19465229081820987,0.2458765778756335,0.5532223002201754,24.02943569712511
645,GP15,36.0,-12.750010000000001,-151.99998,15504,43422,150,36-150,10.7190076,,0.292449671,148.5,24.3028,169.3,0.005,4.695,36.4076,36.3984,0.0,0.33,2.59,0.32,1.0252585376167533,0.29983652201596067,0.0,0.3383353174135286,2.655419612427391,0.3280827320373611,24.628082898563207
646,GP15,36.0,-12.750010000000001,-151.99998,15502,43422,200,36-200,14.02671375,,0.160671236,199.1,21.5058,173.6,0.002,4.707,36.0138,36.0315,0.1,0.38,3.77,0.0,1.0259933956266234,0.16484762700316657,0.10259933956266235,0.3898774903381169,3.86799510151237,0.0,25.140314452006123
647,GP15,36.0,-12.750010000000001,-151.99998,15500,43422,250,36-250,18.50782419,,0.35902062100000004,249.0,18.9316,171.4,0.001,4.712,35.601,35.6167,0.49,0.54,6.0,0.0,1.026590025817455,0.36856698858138875,0.503029112650553,0.5543586139414257,6.15954015490473,0.0,25.513305947341678
648,GP15,36.0,-12.750010000000001,-151.99998,15498,43422,350,36-350,28.8500399,,0.318015685,350.2,12.1183,125.3,0.001,4.7139999999999995,34.7345,34.7771,9.19,1.48,19.47,0.0,1.0279303079838895,0.3268979610257576,9.446679530371943,1.5213368558161564,20.013803096446328,0.0,26.373016628533833
649,GP15,36.0,-12.750010000000001,-151.99998,15496,43422,400,36-400,32.73043568,,0.660398146,399.8,9.8287,97.0,0.001,4.7139999999999995,34.6381,34.6338,18.57,1.95,27.36,0.0,1.0285059151671598,0.6792233995264256,19.099354844654158,2.005586534575962,28.139921838973493,0.0,26.709699865938774
650,GP15,36.0,-12.750010000000001,-151.99998,15494,43422,500,36-500,36.46480885,,1.071253612,502.2,8.1292,124.2,0.001,4.716,34.5695,34.5964,24.24,1.99,29.37,0.0,1.0292007677757382,1.1025350399529328,24.947826610883894,2.048109527873719,30.227626549573433,0.0,26.92770045849261
651,GP15,36.0,-12.750010000000001,-151.99998,15492,43422,650,36-650,45.06673048,,2.104987156,651.8,6.2125,134.6,0.001,4.717,34.496,34.4767,37.24,2.19,32.55,0.0,1.0301139777445099,2.168376692368263,38.36144453120555,2.2559496112604767,33.530209975583794,0.0,27.138592150512295
652,GP15,36.0,-12.750010000000001,-151.99998,15490,43422,800,36-800,34.04923087,,2.98035301,804.0,5.3048,121.2,0.001,4.718,34.4998,34.5037,51.71,2.41,35.51,0.0,1.0309378462613477,3.0725587132279246,53.30979603017429,2.484560209489848,36.60860292074045,0.0,27.255626570649156
653,GP15,36.0,-12.750010000000001,-151.99998,15488,43422,1000,36-1000,46.24426231,,4.238713364,1006.6,4.3462,113.1,0.001,4.724,34.522,34.5248,70.38,2.56,37.37,0.0,1.0320079008448262,4.374385681064552,72.63271606145886,2.641940226162755,38.56613525457115,0.0,27.383448105509387
654,GP15,37.0,-14.999970000000001,-152.00007,15544,43422,2,37-2,3.716033303,0.0,0.501103568,2.0,28.4846,194.4,0.001,4.678,36.3589,36.2665,0.29,0.12,0.04,0.0,1.0232657283142885,0.5127621074704086,0.29674706121114364,0.12279188739771461,0.04093062913257154,0.0,23.25708354941628
655,GP15,37.0,-14.999970000000001,-152.00007,15543,43422,25,37-25,3.5445298419999998,0.0,0.153417579,23.3,28.2544,196.5,0.001,4.673,36.3977,36.3895,0.2,0.11,0.0,0.0,1.0234623291887033,0.1570171127418319,0.20469246583774067,0.11258085621075736,0.0,0.0,23.364252318700665
656,GP15,37.0,-14.999970000000001,-152.00007,15541,43422,60,37-60,5.550115817000001,0.0,0.124794431,57.9,27.546,199.7,0.002,4.67,36.3055,36.2891,0.1,0.09,0.0,0.0,1.0237737008205654,0.1277612564666667,0.10237737008205655,0.09213963307385088,0.0,0.0,23.529893620834173
657,GP15,37.0,-14.999970000000001,-152.00007,15539,43422,100,37-100,1.112177695,4.727916391,0.247221627,98.9,27.0656,201.2,0.004,4.675,36.381,36.4122,0.0,0.11,0.0,0.0,1.0241618153315066,0.2531949502975286,0.0,0.11265779968646573,0.0,0.0,23.745203225763134
658,GP15,37.0,-14.999970000000001,-152.00007,15537,43422,135,37-135,0.0,,0.20912879199999998,133.7,25.5654,189.6,0.013999999999999999,4.667,36.4321,36.4468,0.0,0.18,0.04,0.07,1.024825629911492,0.21432054599402936,0.0,0.18446861338406856,0.04099302519645968,0.07173779409380444,24.260178341722167
659,GP15,37.0,-14.999970000000001,-152.00007,15535,43422,150,37-150,0.826312742,0.0,0.092805519,147.8,24.6015,180.4,0.01,4.683,36.366,36.3721,0.1,0.24,0.84,0.38,1.025133426313252,0.09513803967324962,0.10251334263132522,0.2460320223151805,0.8611120781031317,0.3895507019990358,24.50650334792772
660,GP15,37.0,-14.999970000000001,-152.00007,15533,43422,180,37-180,13.70000552,0.0,0.10823637800000001,178.8,22.8953,176.5,0.004,4.697,36.159,36.1363,0.1,0.3,2.43,0.03,1.0256187095254718,0.11100925432807118,0.1025618709525472,0.30768561285764157,2.4922534641468967,0.030768561285764155,24.856165302789805
661,GP15,37.0,-14.999970000000001,-152.00007,15531,43422,200,37-200,11.72084178,0.0,0.124695845,198.2,21.861,175.4,0.002,4.703,36.0058,36.0011,0.1,0.32,2.89,0.02,1.025883365830695,0.12792339317370263,0.1025883365830695,0.32828267706582237,2.9648029272507084,0.020517667316613898,25.035160224865876
662,GP15,37.0,-14.999970000000001,-152.00007,15529,43422,250,37-250,12.75321284,0.0,0.150705035,249.8,18.9935,174.8,0.001,4.711,35.6153,35.533,0.68,0.54,5.99,0.0,1.0265882778497375,0.1547120223439344,0.6980800289378215,0.5543576700388583,6.149263784319928,0.0,25.50838013962607
663,GP15,37.0,-14.999970000000001,-152.00007,15527,43422,300,37-300,33.16847155,,0.23412604899999997,299.6,16.4263,166.6,0.001,4.713,35.2443,35.2126,2.05,0.72,8.97,0.0,1.0271603539674743,0.2404849953638462,2.105678725633322,0.7395554548565815,9.213628375088245,0.0,25.852412234556823
664,GP15,37.0,-14.999970000000001,-152.00007,15525,43422,350,37-350,53.91751631,0.0,0.230027271,349.2,13.2426,136.3,0.001,4.7139999999999995,34.8496,34.8954,6.26,1.26,15.71,0.0,1.0277861228000387,0.23641883699936378,6.433941128728242,1.2950105147280488,16.146519989188608,0.0,26.24124712209482
665,GP15,37.0,-14.999970000000001,-152.00007,15523,43422,400,37-400,34.69152896,,0.817839133,400.8,11.2487,114.7,0.001,4.715,34.6788,34.6871,11.74,1.71,21.66,0.0,1.0282816000931558,0.8409689323000393,12.07202598509365,1.7583615361592964,22.272579458017756,0.0,26.493037347492873
666,GP15,37.0,-14.999970000000001,-152.00007,15520,43422,450,37-450,41.77537845,0.0,1.0670982709999999,451.0,9.6031,111.1,0.001,4.715,34.5847,34.5758,17.8,1.99,26.71,0.0,1.0287339651476384,1.097760235528019,18.311464579627962,2.0471805906438005,27.477484209093422,0.0,26.70643382121648
667,GP15,37.0,-14.999970000000001,-152.00007,15639,43423,450,37-450b,43.0874005,,0.73314255,452.2,9.1584,114.3,0.001,4.716,34.5632,34.5765,18.18,1.94,27.01,0.0,1.028799319210043,0.754256556323915,18.703571623238584,1.9958706792674836,27.787869611863265,0.0,26.761933403174226
668,GP15,37.0,-14.999970000000001,-152.00007,15635,43423,575,37-575,18.97474892,,1.352518247,577.4,7.1286,134.5,0.001,4.717,34.4881,34.5002,26.78,2.11,30.36,0.0,1.0296338606382134,1.3925985842422386,27.573594787891356,2.17252744594663,31.25968400897616,0.0,27.00869744889019
669,GP15,37.0,-14.999970000000001,-152.00007,15631,43423,725,37-725,39.26564365,11.00950784,2.489668172,728.7,5.4832,144.0,0.001,4.718999999999999,34.4649,34.47,42.22,2.28,33.12,0.0,1.0305421995731634,2.5657081141801767,43.509491665978956,2.349636215026812,34.13155764986317,0.0,27.20521142509824
670,GP15,37.0,-14.999970000000001,-152.00007,15627,43423,900,37-900,42.96541657,,3.6989751969999998,906.2,4.543,138.2,0.001,4.718999999999999,34.4896,34.492,59.33,2.41,34.83,0.0,1.0314981684547169,3.8154861408649254,61.19878633441835,2.485910585975868,35.92708120727779,0.0,27.334837295993566
671,GP15,37.0,-14.999970000000001,-152.00007,15623,43423,1200,37-1200,36.30727118,0.0,,1208.3,3.522,131.0,0.001,4.72,34.5454,34.5486,83.27,2.53,36.57,0.0,1.0330525909776809,,86.02228925071148,2.6136230551735324,37.77873325205379,0.0,27.487777915431934
672,GP15,37.0,-14.999970000000001,-152.00007,15619,43423,1600,37-1600,31.94362413,,,1613.5,2.7044,139.0,0.001,4.723,34.5943,34.595,101.74,2.52,36.4,0.0,1.0350386004102672,,105.30482720574058,2.608297273033873,37.67540505493373,0.0,27.605538472490935
673,GP15,37.0,-14.999970000000001,-152.00007,15579,43423,2100,37-2100,23.14112665,0.0,,2119.8,2.089,148.2,0.001,4.721,34.6413,34.6413,117.4,2.42,35.24,0.0,1.0374446692172363,,121.79600416610356,2.510616099505712,36.55955014321541,0.0,27.69793338674026
674,GP15,37.0,-14.999970000000001,-152.00007,15575,43423,2600,37-2600,22.15409701,,,2629.5,1.8549,151.6,0.001,4.7219999999999995,34.6634,34.6718,124.63,2.41,34.88,0.0,1.0397777618596762,,129.58750246057144,2.5058644060818196,36.267448333665506,0.0,27.737409015209096
675,GP15,37.0,-14.999970000000001,-152.00007,15571,43423,3000,37-3000,17.90021694,0.0,,3037.1,1.693,161.1,0.001,4.723,34.6745,34.6742,125.51,2.37,34.41,0.0,1.041619976566364,,130.73372325884435,2.468639344462283,35.842143393648584,0.0,27.76101320337807
676,GP15,37.0,-14.999970000000001,-152.00007,15567,43423,3700,37-3700,24.14230803,,,3752.9,1.4826,176.3,0.001,4.724,34.6903,34.6897,123.36,2.39,33.35,0.0,1.04480830998786,,128.8875531201024,2.4970918608709853,34.844357138095134,0.0,27.793211184152142
677,GP15,37.0,-14.999970000000001,-152.00007,15563,43423,4620,37-4620,23.14495745,,,4696.6,1.3357,190.8,0.001,4.725,34.7012,34.7025,121.01,2.32,32.74,0.0,1.0489165999037278,,126.9293977543501,2.4334865117766484,34.34152948084805,0.0,27.81856419122164
678,GP15,37.0,-14.999970000000001,-152.00007,15559,43423,4740,37-4740,20.94209001,0.0,,4819.2,1.3407,190.8,0.001,4.726,34.7013,34.7027,120.72,2.31,32.88,0.0,1.0494391809028596,,126.68829791859321,2.4242045078856056,34.50556026808603,0.0,27.819287080835466
679,GP15,38.0,-17.50019,-152.0006,15657,43424,2,38-2,0.0,,0.607843101,2.0,28.3106,194.8,0.001,4.675,36.1782,36.0904,0.2,0.1,0.0,0.0,1.023187605578592,0.6219375270796563,0.20463752111571842,0.10231876055785921,0.0,0.0,23.178936654011295
680,GP15,38.0,-17.50019,-152.0006,15694,43425,25,38-25,4.636690783,,0.305785158,21.8,28.031999999999996,195.6,0.001,4.672,36.2186,36.2211,0.1,0.09,0.03,0.0,1.0233946563448915,0.3129388966867783,0.10233946563448915,0.09210551907104023,0.030701839690346743,0.0,23.302773492244228
681,GP15,38.0,-17.50019,-152.0006,15692,43425,55,38-55,0.0,,0.177026075,53.8,27.9669,196.0,0.001,4.672,36.3253,36.3155,0.0,0.08,0.0,0.0,1.023633182722941,0.18120976457720006,0.0,0.08189065461783528,0.0,0.0,23.40691560322398
682,GP15,38.0,-17.50019,-152.0006,15690,43425,90,38-90,0.0,,0.20011968600000002,86.9,26.5985,202.8,0.003,4.673,36.1561,36.1597,0.1,0.09,0.02,0.0,1.0240909767788726,0.2049407647084213,0.10240909767788726,0.09216818791009854,0.020481819535577452,0.0,23.724172826692552
683,GP15,38.0,-17.50019,-152.0006,15688,43425,125,38-125,0.0,,0.384600912,125.2,25.4541,189.4,0.01,4.669,36.278,36.0983,0.1,0.23,1.24,0.1,1.0247075410973794,0.3941034548393296,0.10247075410973794,0.23568273445239726,1.2706373509607505,0.10247075410973794,24.177658091153035
684,GP15,38.0,-17.50019,-152.0006,15686,43425,150,38-150,3.782730267,,0.221203855,149.1,23.4621,179.6,0.005,4.687,36.093,35.6758,0.39,0.74,4.36,0.01,1.025274397675919,0.22679464919871636,0.39985701509360844,0.7587030542801801,4.470196373867007,0.01025274397675919,24.63936465912866
685,GP15,38.0,-17.50019,-152.0006,15684,43425,250,38-250,10.00717207,,0.323024253,249.4,19.5447,178.5,0.001,4.71,35.6734,35.6779,0.29,0.46,4.39,0.01,1.0264864657855182,0.33158002382497703,0.29768107507780023,0.4721837742613384,4.506275584798424,0.010264864657855182,25.410566747288385
686,GP15,38.0,-17.50019,-152.0006,15682,43425,325,38-325,12.36396353,,0.28290984,325.1,15.2917,172.0,0.0,4.713,35.09,35.1046,2.25,0.76,9.85,0.01,1.0274176345560724,0.29066655860543694,2.311689677751163,0.780837402262615,10.120063700377312,0.010274176345560724,25.9919320988447
687,GP15,38.0,-17.50019,-152.0006,15680,43425,425,38-425,56.24812834,,0.586060069,426.2,10.8813,155.6,0.001,4.716,34.6403,34.6483,8.6,1.41,19.9,0.0,1.028434264666233,0.6027242561122568,8.844534676129603,1.4500923131793884,20.465841866858035,0.0,26.52950610444941
688,GP15,38.0,-17.50019,-152.0006,15678,43425,500,38-500,42.25759891,,0.756710333,501.7,7.9405,157.6,0.001,4.717,34.4476,34.4562,15.05,1.8,26.5,0.0,1.0291324938348811,0.7787551921109134,15.488444032214963,1.852438488902786,27.27201108662435,0.0,26.85903819575833
689,GP15,38.0,-17.50019,-152.0006,15676,43425,650,38-650,45.26056981,,1.691611145,653.4,5.8906,159.1,0.001,4.718,34.4048,34.4088,28.35,2.11,31.3,0.0,1.0300944333198871,1.7425192238063805,29.203177184618802,2.1734992543049616,32.24195576291247,0.0,27.106167049172655
690,GP15,38.0,-17.50019,-152.0006,15674,43425,800,38-800,44.81801356,,2.931794212,804.2,4.9229,147.3,0.001,4.717,34.449,34.4495,46.53,2.27,33.68,0.0,1.0309496670064136,3.0225322665927306,47.97008800580842,2.340255744104559,34.72238478477601,0.0,27.25845769837815
691,GP15,38.0,-17.50019,-152.0006,15672,43425,1000,38-1000,40.36024805,,4.364006358,1006.2,3.9835,141.0,0.001,4.72,34.4967,34.4955,66.67,2.4,35.2,0.0,1.0320326281650118,4.503796950975562,68.80561531976134,2.4768783075960283,36.32754851140842,0.0,27.400311647594435
692,GP15,39.0,-19.99996,-152.00002,15705,43425,2,39-2,0.0,0.0,0.10287056800000001,2.0,26.9263,198.7,0.001,4.678,36.1365,36.1504,0.2,0.05,0.0,0.0,1.0236073549963682,0.10529907001745405,0.20472147099927365,0.05118036774981841,0.0,0.0,23.598551500236454
693,GP15,39.0,-19.99996,-152.00002,15742,43425,25,39-25,0.0,0.0,0.339173746,22.4,26.9306,197.7,0.001,4.68,36.1389,36.1351,0.2,0.05,0.03,0.0,1.0236952712054088,0.34721055989722444,0.20473905424108177,0.05118476356027044,0.030710858136162263,0.0,23.600478607235686
694,GP15,39.0,-19.99996,-152.00002,15740,43425,45,39-45,0.0,0.0,0.222512787,42.2,26.4363,203.8,0.001,4.673,36.1677,36.1803,0.1,0.05,0.01,0.0,1.0239596666766737,0.2278441192078177,0.10239596666766737,0.051197983333833685,0.010239596666766737,0.0,23.781163401025537
695,GP15,39.0,-19.99996,-152.00002,15738,43425,90,39-90,12.00895465,0.0,0.16815681,88.5,24.7226,209.0,0.002,4.681,35.8147,35.8309,0.1,0.02,0.01,0.0,1.0244249709045563,0.17226403519165298,0.10244249709045564,0.020488499418091128,0.010244249709045564,0.0,24.048992002883324
696,GP15,39.0,-19.99996,-152.00002,15736,43425,120,39-120,6.318993814,0.0,0.298441377,118.4,24.3517,194.6,0.006,4.678999999999999,36.0552,36.0142,0.1,0.09,0.01,0.0,1.0248478508748153,0.3058570038305706,0.10248478508748154,0.09223630657873337,0.010248478508748153,0.0,24.34474406073491
697,GP15,39.0,-19.99996,-152.00002,15734,43425,150,39-150,9.954688834,0.0,0.201539432,149.2,22.4044,198.2,0.005,4.6930000000000005,35.7336,35.7457,0.0,0.08,0.16,0.1,1.025310282672747,0.20664045199362485,0.0,0.08202482261381976,0.1640496452276395,0.1025310282672747,24.67223118021957
698,GP15,39.0,-19.99996,-152.00002,15732,43425,200,39-200,6.823371547000001,0.0,3.3657082789999997,199.4,20.3178,187.2,0.002,4.705,35.6934,35.6941,0.1,0.19,2.11,0.01,1.026077909502213,3.453478914910611,0.10260779095022131,0.19495480280542046,2.165024389049669,0.01026077909502213,25.219560746434354
699,GP15,39.0,-19.99996,-152.00002,15730,43425,250,39-250,6.38971922,,0.159967147,249.0,18.6631,189.8,0.001,4.712,35.5208,35.5209,0.2,0.25,3.32,0.01,1.0265978302778824,0.16422192602594307,0.2053195660555765,0.2566494575694706,3.4083047965225695,0.010265978302778825,25.519904286943984
700,GP15,39.0,-19.99996,-152.00002,15728,43425,300,39-300,0.30713983300000003,0.0,0.15075665800000002,299.7,17.2443,192.4,0.0,4.7139999999999995,35.3499,35.3576,0.49,0.35,4.79,0.0,1.0270442897102314,0.1548337647346983,0.5032517019580134,0.35946550139858097,4.919542147712009,0.0,25.740321260626843
